Date,Close,High,Low,Open,Volume
,GOOG,GOOG,GOOG,GOOG,GOOG
2015-03-06,28.13926887512207,28.585137305033793,28.09341791692836,28.49591356259225,33182854
2015-03-09,28.197019577026367,28.26740578916751,27.93356331377041,28.098376112594412,21242161
2015-03-10,27.510990142822266,27.998742935495084,27.497110851870268,27.969002952082228,35846146
2015-03-11,27.321142196655273,27.666139285069335,27.296358560536824,27.51743367620255,36415706
2015-03-12,27.535776138305664,27.5784037675305,27.28545400335806,27.436639691636305,27792094
2015-03-13,27.12980842590332,27.6790263814099,26.976146472060318,27.436140684791667,34071287
2015-03-16,27.4862060546875,27.602196736284004,27.064377975805936,27.309741858218025,32819860
2015-03-17,27.304290771484375,27.451013087641545,27.16351645235216,27.34741517197388,36110871
2015-03-18,27.73355484008789,27.74743413257215,27.113948714967254,27.386574424059667,42690887
2015-03-19,27.65870475769043,27.797990650805573,27.56724932931423,27.72809931802423,23945563
2015-03-20,27.77617835998535,27.84359341070281,27.711245275275182,27.840123588095214,52337299
2015-03-23,27.69934844970703,27.87531776069386,27.551634493082755,27.779651145181663,32876014
2015-03-24,28.263437271118164,28.48153933079752,27.81831400086809,27.88523038548926,51665459
2015-03-25,27.69811248779297,28.36604772966242,27.695882699889196,28.27880727792724,43045859
2015-03-26,27.518922805786133,27.70381127673325,27.29487084182374,27.638876290275046,31452115
2015-03-27,27.180368423461914,27.524373869908562,27.169958954790843,27.411358135821295,37949906
2015-03-30,27.363279342651367,27.434657207153602,27.1719441936333,27.34295528023672,25750504
2015-03-31,27.163515090942383,27.49611940775248,27.10006663239266,27.262651529853184,31760961
2015-04-01,26.893861770629883,27.31915774627908,26.74218122171164,27.193254377286877,39261497
2015-04-02,26.54539680480957,26.809101451200476,26.46197316046422,26.809101451200476,34327989
2015-04-06,26.606611251831055,26.688152083478297,26.249966576339382,26.38132306360499,26488525
2015-04-07,26.619251251220703,26.900304995482962,26.56869233163848,26.671795364457626,26057345
2015-04-08,26.846773147583008,26.95780748297736,26.686668310139382,26.686668310139382,23570536
2015-04-09,26.805631637573242,26.86362697850866,26.54341541240167,26.818022507976124,31157308
2015-04-10,26.76746368408203,26.880479419826127,26.633629010690584,26.880479419826127,28189181
2015-04-13,26.725826263427734,26.968217100972034,26.6336294637626,26.688154982898237,32906096
2015-04-14,26.290613174438477,26.64651459246075,26.176706290793547,26.581084734103374,52082601
2015-04-15,26.396690368652344,26.505741401229518,25.93520962194962,26.206843658497913,46376979
2015-04-16,26.45964241027832,26.548371279577182,26.251951706876543,26.266325874714706,25997180
2015-04-17,25.976348876953125,26.26334870956387,25.82565998125791,26.20485849824437,43037837
2015-04-20,26.537961959838867,26.57315506506782,25.998656679601734,26.053182196926716,33585958
2015-04-21,26.468069076538086,26.736730052096018,26.453444627168828,26.643539716033565,36895018
2015-04-22,26.735490798950195,26.82050145714356,26.358027170300645,26.489383663627734,31871263
2015-04-23,27.11394691467285,27.310238398146822,26.778369535270382,26.816537587067835,83697161
2015-04-24,28.009153366088867,28.310529286136244,27.622023523438465,28.0607039364944,98650102
2015-04-27,27.604415893554688,28.13029127230004,27.496557488008143,28.003047363750802,47960000
2015-04-28,27.520414352416992,27.63672357199254,27.35569257206053,27.568131052554552,29820000
2015-04-29,27.291772842407227,27.520413301080623,27.183664164516088,27.360862131654248,33976000
2015-04-30,26.708242416381836,27.26741858175145,26.594418955880723,27.231630108846478,41644000
2015-05-01,26.7360782623291,26.817592557449494,26.447790958305355,26.76242047586467,35364000
2015-05-04,26.87922477722168,27.042753921771414,26.59491546306619,26.767390303694416,26160000
2015-05-05,26.383174896240234,26.827532158292627,26.36284514763672,26.75148426079311,27662000
2015-05-06,26.056119918823242,26.46170809552617,25.900296425946365,26.405045696690262,31340000
2015-05-07,26.378204345703125,26.515389388123417,25.933348398837715,26.04468610464985,30926000
2015-05-08,26.751983642578125,26.897619513944875,26.09489015398132,26.673948647695106,30552000
2015-05-11,26.626726150512695,26.938871788205212,26.61181539289205,26.759438340001736,18106000
2015-05-12,26.29569435119629,26.50291293213044,26.10781197449651,26.42293825489944,32684000
2015-05-13,26.32452392578125,26.558234507016703,26.276558839187764,26.37124518516972,25046000
2015-05-14,26.760929107666016,26.790752519487203,26.463199346218353,26.530796425170426,28078000
2015-05-15,26.534772872924805,26.80437052796187,26.362298025767245,26.7996985915541,39426000
2015-05-18,26.457733154296875,26.58298808093385,26.28625184086896,26.443319167734742,40068000
2015-05-19,26.70923614501953,26.873262064773833,26.494512890424634,26.54123414959911,39338000
2015-05-20,26.804170608520508,26.985593042547087,26.491131918127017,26.765401501066293,28616000
2015-05-21,26.9652156829834,27.03132244759238,26.640645025712054,26.738562293399905,29254000
2015-05-22,26.845922470092773,27.048715586946084,26.816099060636503,26.847909559743112,23524000
2015-05-26,26.458724975585938,26.79075289776687,26.337446132858904,26.747012272360465,48130000
2015-05-27,26.83001708984375,26.867792651207978,26.42840502320319,26.482581658993986,30500000
2015-05-28,26.82952308654785,26.870777955242076,26.654065701477645,26.74154505973417,20596000
2015-05-29,26.448286056518555,26.772359918755583,26.415482010774028,26.70973246190675,51948000
2015-06-01,26.541728973388672,26.68090298795321,26.33148047842262,26.68090298795321,38086000
2015-06-02,26.799699783325195,26.98957115537969,26.409519128879975,26.48904633564339,38780000
2015-06-03,26.855865478515625,27.014423119960433,26.696811064588534,26.835985098833373,34340000
2015-06-04,26.676429748535156,26.869780408084548,26.558133441150073,26.729117964428998,26966000
2015-06-05,26.508926391601562,26.70128350603218,26.468665071071058,26.659033199665917,27764000
2015-06-08,26.18584442138672,26.548190595050432,26.15651968068729,26.507931173139724,30412000
2015-06-09,26.17888832092285,26.303646466092992,25.99597556511845,26.22213217357636,29106000
2015-06-10,26.675933837890625,26.758940343933425,26.311103766914037,26.311600539370136,36300000
2015-06-11,26.572547912597656,26.789756925791398,26.493517483388366,26.76217088623942,24350000
2015-06-12,26.459224700927734,26.498490583615354,26.351364398519703,26.422939453113113,19116000
2015-06-15,26.20423698425293,26.258912287654343,26.045182590400422,26.24399963467709,32654000
2015-06-16,26.25145721435547,26.325518024798466,26.122722992004537,26.263884110198873,21436000
2015-06-17,26.30662727355957,26.392119532276684,26.099856180884668,26.31209556236926,25884000
2015-06-18,26.677921295166016,26.748500901449802,26.38267541044449,26.39311331965877,36662000
2015-06-19,26.675933837890625,26.75347395083823,26.49302108190719,26.70178117423252,37870000
2015-06-22,26.750492095947266,27.02635250230012,26.717686152234865,26.820078163121295,25006000
2015-06-23,26.864315032958984,26.914963070827053,26.604360831111492,26.822563393476546,23950000
2015-06-24,26.733095169067383,26.840456799071546,26.62473999414115,26.840456799071546,25732000
2015-06-25,26.60336685180664,26.885192329875757,26.60336685180664,26.784292528916044,26714000
2015-06-26,26.427412033081055,26.729119779546775,26.410512288581558,26.704267883310386,42182000
2015-06-29,25.921916961669922,26.274322036880285,25.8732067153439,26.095385354658436,38756000
2015-06-30,25.871715545654297,26.157020324580902,25.871218773172696,26.145588869269588,44344000
2015-07-01,25.93781852722168,26.129182085097955,25.758386987553944,26.081465388731168,39220000
2015-07-02,26.01535987854004,26.077490562058134,25.900046103530272,25.900046103530272,24718000
2015-07-06,25.9885196685791,26.107314645838034,25.79666122023824,25.821513115070616,25610000
2015-07-07,26.09588050842285,26.153538343714754,25.60678908957609,26.001939324906875,31944000
2015-07-08,25.688800811767578,25.98225680827707,25.653014235052968,25.898554443697943,25934000
2015-07-09,25.880165100097656,26.033751216838624,25.863762128616383,26.001443942411456,36846000
2015-07-10,26.349872589111328,26.470654657364637,26.122225665536675,26.159007683747472,39134000
2015-07-13,27.1660213470459,27.19385577385191,26.462703401648398,26.48655985655802,44130000
2015-07-14,27.889223098754883,28.12526965301864,27.173975039183617,27.176458901488708,64882000
2015-07-15,27.845481872558594,28.1577754085403,27.674996014279884,27.84100902442781,35692000
2015-07-16,28.821182250976562,28.86243711652743,28.08306941518721,28.089034476636932,95366000
2015-07-17,33.44768524169922,33.52413132526842,32.05943740910099,32.25825638402284,223298000
2015-07-20,32.955108642578125,33.246376550357425,32.45756641645106,32.76722628018195,117218000
2015-07-21,32.91933059692383,33.45116921850286,32.52169261406834,32.566925460961286,67544000
2015-07-22,32.909385681152344,33.73149869390523,32.75530277287498,32.849242076966505,78586000
2015-07-23,32.023643493652344,32.985425182162565,31.860611137280582,32.86812243096123,60582000
2015-07-24,30.9937686920166,32.21699883528685,30.942075914519762,32.15884232751504,72514000
2015-07-27,31.177675247192383,31.52759454774371,30.841671263151827,30.866523157620648,53508000
2015-07-28,31.21445655822754,31.454530380612955,30.981343238479834,31.454530380612955,34546000
2015-07-29,31.4097957611084,31.480872143060136,30.948536852785313,31.254220660656976,31502000
2015-07-30,31.442598342895508,31.573321542197093,30.918713896912852,31.313864129380466,29484000
2015-07-31,31.09566307067871,31.4585060480633,31.09019478156222,31.38245814935172,34122000
2015-08-03,31.374006271362305,31.46576127760392,31.082241581941574,31.082241581941574,26090000
2015-08-04,31.276586532592773,31.55294369885547,31.172704209021227,31.2353316666318,29818000
2015-08-05,31.99879264831543,32.201589567646785,31.470932115440498,31.52908482791939,46686000
2015-08-06,31.944122314453125,32.07827743864903,31.425704169370896,32.05943800463809,31452000
2015-08-07,31.577299118041992,31.94411817096755,31.299451631829687,31.82234445388052,28078000
2015-08-10,31.499263763427734,31.981895258421517,31.375946640236258,31.785065293764173,36184000
2015-08-11,32.84376907348633,33.545594696111,32.520192016177496,33.26227895533892,100584000
2015-08-12,32.78313064575195,33.053522736014,32.42177611254759,32.9580893412966,58734000
2015-08-13,32.62854766845703,33.028669416857255,32.39051404087482,32.77129958619966,36214000
2015-08-14,32.6618537902832,32.797795010165984,32.44017191592737,32.556977915002065,21442000
2015-08-17,32.848243713378906,32.8735942767461,32.369590189170424,32.64594735535554,21034000
2015-08-18,32.612640380859375,33.00381639761458,32.47993010416274,32.899437315260165,29122000
2015-08-19,32.849735260009766,33.15293331824608,32.51621891281231,32.636009335575736,42682000
2015-08-20,32.150386810302734,32.95361463075968,31.9550490913735,32.57933647302876,57106000
2015-08-21,30.44304084777832,31.813393268294554,30.435585469258722,31.79997472460605,85304000
2015-08-24,29.306297302246094,29.789425560975072,28.085554883853185,28.480705123379074,115406000
2015-08-25,28.9310302734375,30.690073085164464,28.883810345394824,30.563824623520006,70760000
2015-08-26,31.24527359008789,31.39886160330297,29.775509700802317,30.33717163972569,84718000
2015-08-27,31.692115783691406,31.989348750969704,30.91622742528152,31.781085448046287,69826000
2015-08-28,31.332752227783203,31.655832549807425,31.043473289027908,31.45403296371262,39574000
2015-08-31,30.72983741760254,31.602152772642995,30.70150621940791,31.191593096811065,43534000
2015-09-01,29.712881088256836,30.461928603205873,29.52947156602164,29.940031234164312,74042000
2015-09-02,30.535490036010742,30.535490036010742,29.808313797746045,30.1005752558498,51512000
2015-09-03,30.133380889892578,30.802404410040158,29.962944339095497,30.667705136434098,35192000
2015-09-04,29.857521057128906,29.995202863876884,29.586632187675768,29.822728026118007,41780000
2015-09-08,30.55139923095703,30.633412195462384,30.027512836800888,30.44354082512434,45590000
2015-09-09,30.45496940612793,31.140892678576364,30.299891084564997,30.87745918893023,34042000
2015-09-10,30.883920669555664,31.02359146846518,30.390853151626384,30.473859657398087,38106000
2015-09-11,31.103614807128906,31.10411157957322,30.688582286760937,30.804392836861695,27470000
2015-09-14,30.977863311767578,31.10808784787218,30.788488725018418,31.100135696557803,34046000
2015-09-15,31.569345474243164,31.74629315832497,31.00470104008626,31.149838224121556,41688000
2015-09-16,31.611099243164062,31.70901650812216,31.42918003038367,31.58575057511819,25730000
2015-09-17,31.95505142211914,32.35268549421486,31.563378618811722,31.701060416455935,45494000
2015-09-18,31.276586532592773,31.810910804223067,31.16574560262005,31.651359629442116,102668000
2015-09-21,31.584257125854492,31.636446673364603,31.112065439978807,31.532564350785712,35770000
2015-09-22,30.95052719116211,31.192091338020106,30.589671288291093,31.164753683435418,51258000
2015-09-23,30.93412208557129,31.260681704569595,30.816819323615118,30.918714555689675,29418000
2015-09-24,31.105106353759766,31.18065558131502,30.439065349593207,30.64981252222563,44802000
2015-09-25,30.417692184448242,31.30243444687356,30.36947871119512,31.30243444687356,43480000
2015-09-28,29.568737030029297,30.548662366486813,29.294865629662706,30.336673263347215,62554000
2015-09-29,29.572715759277344,30.071251556891674,29.336618018497905,29.687532764657238,46190000
2015-09-30,30.241241455078125,30.258141199054712,29.859014865966504,29.985760101673765,48268000
2015-10-01,30.383895874023438,30.42365852897966,29.815275308347665,30.23875867568864,37352000
2015-10-02,31.1602783203125,31.181650911352122,29.978303122504645,30.1806013708892,53696000
2015-10-05,31.88397979736328,31.9605244719291,31.164753748556468,31.413276502697943,36072000
2015-10-06,32.081302642822266,32.270679123577196,31.63843569905158,31.75325270371842,43326000
2015-10-07,31.928211212158203,32.33822288909757,31.420727858687812,32.27018023763002,41854000
2015-10-08,31.7691593170166,32.03209604417443,31.09317715583714,31.878509930171532,43642000
2015-10-09,31.990345001220703,32.10864131280634,31.57819450836335,31.810911547933394,32974000
2015-10-12,32.1424446105957,32.23340327916504,31.761708294284944,31.91479765683577,25504000
2015-10-13,32.422279357910156,32.69624747381374,31.967482274217875,31.967482274217875,36154000
2015-10-14,32.3656120300293,32.77468328003285,32.25079692118503,32.46750726319789,28310000
2015-10-15,32.89148712158203,32.96057640821375,32.52963582240617,32.53957885492982,37714000
2015-10-16,32.91434860229492,33.05203039718006,32.665825890156974,33.00928521878622,32222000
2015-10-19,33.10819625854492,33.143982831600056,32.78412242716645,32.86364772371612,29546000
2015-10-20,32.32187271118164,33.039606490071385,32.019421726319386,33.005807003780816,49964000
2015-10-21,31.940643310546875,32.59972388761934,31.896900786300577,32.514233513401,35822000
2015-10-22,32.396934509277344,32.695657873472136,32.01023310601739,32.1439369724553,81420000
2015-10-23,34.8925895690918,36.2843183657358,34.867739571532084,36.16005700146958,133078000
2015-10-26,35.42840576171875,35.7450242312226,34.85580918712287,34.8702231715597,54332000
2015-10-27,35.215179443359375,35.47016405144648,35.01934489352543,35.16000735735314,44916000
2015-10-28,35.436859130859375,35.43834944830067,34.946275449573314,35.15752131060325,43578000
2015-10-29,35.634185791015625,35.70078742908653,35.29072641837315,35.3150834371814,29120000
2015-10-30,35.33049011230469,35.68786668928505,35.292712653874936,35.57503487859253,38176000
2015-11-02,35.842445373535156,35.86779593594758,35.08395351243064,35.34291604894255,37726000
2015-11-03,35.89463806152344,36.018398866850056,35.52483458640881,35.73061214310214,31308000
2015-11-04,36.19038391113281,36.43840992634211,35.88172130876357,35.88668903416566,34134000
2015-11-05,36.34645080566406,36.75551826581996,36.257976012270994,36.257976012270994,37232000
2015-11-06,36.47121047973633,36.55322344262063,36.13570324904205,36.35887922775692,30232000
2015-11-09,36.03032684326172,36.518426597734404,35.75894121066177,36.29425709748269,41396000
2015-11-10,36.2008171081543,36.31364512868709,35.71271731966783,36.00597612758175,32160000
2015-11-11,36.5527229309082,36.831067170049224,36.295751282118665,36.40659220535917,27328000
2015-11-12,36.345458984375,36.672016728130565,36.21697314613817,36.33402563326574,36744000
2015-11-13,35.638160705566406,36.341480540607535,35.6247402647537,36.243066502751816,41510000
2015-11-16,36.232627868652344,36.25896818375374,35.35633647596156,35.568572066989454,38118000
2015-11-17,36.05070877075195,36.37602646969754,35.93772906281618,36.24903095266129,30218000
2015-11-18,36.78136444091797,36.85144727513417,36.13520381901243,36.164035580743175,33686000
2015-11-19,36.70233917236328,36.88077529455679,36.65362513262813,36.71874024832891,26542000
2015-11-20,37.60646438598633,37.672072480801965,36.930482201971195,37.10593768610101,44246000
2015-11-23,37.575645446777344,37.91005674254865,37.368874337028224,37.648712712717376,28290000
2015-11-24,37.19291687011719,37.54079785602419,36.66356227399206,37.377814796917214,46662000
2015-11-25,37.18645477294922,37.37781453167543,37.08257246090162,37.18595800055825,22442000
2015-11-27,37.29133605957031,37.44790660510339,37.15365424411136,37.20186771814516,16770000
2015-11-30,36.91060256958008,37.52345677282796,36.84449390540981,37.219265147457584,41952000
2015-12-01,38.1253776550293,38.22031048994308,37.114385056129755,37.134764102819325,42692000
2015-12-02,37.89375305175781,38.56849138542782,37.72376586272228,38.217826919329916,44608000
2015-12-03,37.404659271240234,38.2225476954694,37.06120369799279,38.0741795901,51812000
2015-12-04,38.11394119262695,38.19744446234518,37.27840793088503,37.432490803509516,55146000
2015-12-07,37.93699264526367,38.209375616166916,37.5314064077242,38.16165891901712,36246000
2015-12-08,37.893253326416016,38.01403728072948,37.4871665306604,37.67057793797336,36590000
2015-12-09,37.35844039916992,37.98570857777246,36.632306910406406,37.73420517934141,54000000
2015-12-10,37.25157165527344,37.56918369975161,36.97173707109126,37.420072324897255,39768000
2015-12-11,36.72520065307617,37.065178827945424,36.619828010274574,36.83902221976887,44488000
2015-12-14,37.167572021484375,37.21528872377906,35.99454432373216,36.87033902120145,48250000
2015-12-15,36.95036315917969,37.68002715554894,36.930981447425644,37.427530208683066,53324000
2015-12-16,37.68052291870117,37.80478429881157,36.753283802560624,37.278414033118715,39866000
2015-12-17,37.25007629394531,37.90865997605983,37.22870370436509,37.89573630940096,31068000
2015-12-18,36.7470703125,37.4836928574257,36.6894143700084,37.10494367508991,62974000
2015-12-21,37.167572021484375,37.278412956982386,36.781367450889284,37.0860558303911,30514000
2015-12-22,37.27841567993164,37.51948307136772,37.056237020236054,37.36042864948627,27308000
2015-12-23,37.29381561279297,37.487663031456776,36.9801815776584,37.45088291264109,31318000
2015-12-24,37.198883056640625,37.345514359826815,37.11041205285616,37.25604601896583,10544000
2015-12-28,37.90021514892578,37.92407539523013,37.254555063695165,37.42354870900779,30306000
2015-12-29,38.60055160522461,38.76855169376082,38.09505343805461,38.10797710519677,35300000
2015-12-30,38.32220458984375,38.650256416951,38.11841792113199,38.60055262888637,25866000
2015-12-31,37.719791412353516,38.247652005499205,37.69295052901981,38.247652005499205,30018000
2016-01-04,36.87282180786133,36.983165967669414,36.34684974911565,36.930481542203275,65456000
2016-01-05,36.909603118896484,37.37781681421152,36.71376481238105,37.101956434151,39014000
2016-01-06,36.9612922668457,37.138241836606575,36.23063487317966,36.28431662941674,38940000
2016-01-07,36.10488510131836,36.70680642466284,35.74054993007167,36.29972607199423,59274000
2016-01-08,35.51240921020508,36.44486629699371,35.4393457361814,36.35639150006391,49018000
2016-01-11,35.58994674682617,35.73036270490606,34.96913665496868,35.618778510066996,41812000
2016-01-12,36.088985443115234,36.222192520919705,35.65391892384655,35.87078097179838,40490000
2016-01-13,34.82101821899414,36.51991931502614,34.724094501541884,36.326568652569144,50034000
2016-01-14,35.52483367919922,35.882953512333174,34.25140495226613,35.060594153461516,44516000
2016-01-15,34.5173225402832,35.12819336498941,34.066006679010115,34.40995901979079,72162000
2016-01-19,34.88215637207031,35.289236755618525,34.465633519588955,34.957210727542105,45362000
2016-01-20,34.71614074707031,35.13365711307462,33.46408083717014,34.22704743821104,68900000
2016-01-21,35.12073516845703,35.74701354033946,34.517820270299666,34.901540961630865,48244000
2016-01-22,36.048221588134766,36.19137167715021,35.793286330664614,35.96620863480787,40236000
2016-01-25,35.37323760986328,36.26841781443465,35.29072787343471,35.96521975089895,34234000
2016-01-26,35.44132995605469,35.70178280893951,35.11526901360112,35.48159127545538,26634000
2016-01-27,34.792686462402344,35.69954644687798,34.51434221001354,35.47264279099672,43884000
2016-01-28,36.33203887939453,36.46773360792732,35.40703715630365,35.89762083125628,53528000
2016-01-29,36.92799377441406,37.029392237540456,36.125266369759494,36.360368674200465,69486000
2016-02-01,37.3778190612793,37.66909078037855,36.94390159772773,37.30127439008167,102784000
2016-02-02,38.00657653808594,39.26012667535177,38.00657653808594,38.993212008414076,126962000
2016-02-03,36.13272476196289,38.496174899151264,35.812132062683084,38.28344250606153,123420000
2016-02-04,35.19131851196289,36.1352051241944,34.885632809337466,35.92694370374426,103374000
2016-02-05,33.976539611816406,34.9915064092759,33.80654862873888,34.98554134767505,102114000
2016-02-08,33.93528747558594,33.99940525668055,32.95710072177986,33.195187471735125,84948000
2016-02-09,33.70514678955078,34.78820922624033,33.24090728981348,33.41736008927008,72178000
2016-02-10,34.00387954711914,34.85829788761108,33.90496493984837,34.14006725954496,52760000
2016-02-11,33.95367431640625,34.26383098740126,33.24578491700069,33.55057189468574,60480000
2016-02-12,33.91838073730469,34.482528389700185,33.72950482985974,34.30906001155732,42828000
2016-02-16,34.34584426879883,34.693778403992205,34.050101581139174,34.444258309806976,50400000
2016-02-17,35.210697174072266,35.27779937032297,34.36472789753139,34.69824420485282,49852000
2016-02-18,34.66146469116211,35.407032864700284,34.59585281098146,35.290226880806834,37664000
2016-02-19,34.838417053222656,34.946322856013026,34.497441542286126,34.54615178782618,31786000
2016-02-22,35.11427688598633,35.451270627558024,34.91794179746954,35.163483903187895,38996000
2016-02-23,34.5869140625,35.21070486114537,34.47408602741021,34.865258356372586,40186000
2016-02-24,34.77131652832031,34.79318589379987,33.837865874446706,34.24245861620928,39272000
2016-02-25,35.07898712158203,35.09042047339076,34.325220176633145,34.79368422827203,32844000
2016-02-26,35.045188903808594,35.46071821317391,34.8359301395774,35.21965084261509,44870000
2016-02-29,34.68234634399414,35.33446832326873,34.677871599361225,34.80909158964325,49622000
2016-03-01,35.728126525878906,35.728126525878906,34.78175221226282,34.97311579466556,43028000
2016-03-02,35.7301139831543,35.787273149297434,35.38963526410954,35.73756936168793,32580000
2016-03-03,35.41051483154297,35.75993928339241,35.092406006575075,35.721665049665674,39160000
2016-03-04,35.3344612121582,35.612809233089976,35.09240032917136,35.53825165976619,39442000
2016-03-07,34.552616119384766,35.19534491682205,34.14205830587151,35.13614935529301,59702000
2016-03-08,34.493465423583984,34.98156139645299,34.064511914454684,34.22605396452187,41526000
2016-03-09,35.05363845825195,35.075507823534544,34.494959033896485,34.717137678346255,28430000
2016-03-10,35.430397033691406,35.610327266338025,34.96019240405928,35.196785036305585,56670000
2016-03-11,36.12626266479492,36.13123418187777,35.64437817830674,35.787278009148096,39416000
2016-03-14,36.30867385864258,36.557693349142,36.04324950244349,36.125759226875644,34366000
2016-03-15,36.20131301879883,36.39814108448368,36.02436343493272,36.13123018352752,34420000
2016-03-16,36.58701705932617,36.65560957028811,36.01143609411034,36.10388884827066,32488000
2016-03-17,36.6710205078125,36.93395722689262,36.582545716678496,36.604911852639596,37216000
2016-03-18,36.662078857421875,36.88077630898969,36.37528186127785,36.87381770200131,59614000
2016-03-21,36.88524627685547,36.9056253226935,36.45908000400021,36.607398805789785,36730000
2016-03-22,36.818641662597656,37.02988750414814,36.6551163120189,36.6551163120189,25394000
2016-03-23,36.6849365234375,37.06567276341204,36.58999990161339,36.898666219568064,28642000
2016-03-24,36.54775619506836,36.669382025445366,36.334026471441675,36.38422703710535,31898000
2016-03-28,36.45977020263672,36.73115960416319,36.40857610319554,36.62180900775683,26026000
2016-03-29,37.018455505371094,37.1417233324659,36.22268671054748,36.51246432106399,38076000
2016-03-30,37.30475616455078,37.67008490606823,37.21578459638991,37.28338357235256,35648000
2016-03-31,37.027408599853516,37.32066364609882,36.828092854358076,37.241138332195,34376000
2016-04-01,37.27393341064453,37.29530600060614,36.63224756292225,36.711776653886545,31534000
2016-04-04,37.044307708740234,37.41758864623884,36.9021511332944,37.281397133166,22684000
2016-04-05,36.67201614379883,36.920538892176054,36.55123596899697,36.68195917734138,22646000
2016-04-06,37.06418991088867,37.091527567951495,36.56068252370965,36.5711223308804,21074000
2016-04-07,36.79528045654297,37.129293542252384,36.596461518411054,37.048277925051025,29064000
2016-04-08,36.73912048339844,37.052257799380946,36.560183790792316,36.97869754923951,25816000
2016-04-11,36.58751678466797,37.029886942759326,36.585032922532505,36.931472912012104,24402000
2016-04-12,36.9349479675293,36.97173187772783,36.334516996262884,36.68195430063292,27060000
2016-04-13,37.36389923095703,37.496116536828914,36.993155322109715,37.236657233560564,34142000
2016-04-14,37.437461853027344,37.641749073141604,37.41285834679763,37.47772317017299,22706000
